dag_id,task_id,task_type,dag_submit_ms,task_ready_ms,scheduled_ms,start_ms,finish_ms,tier,datacenter_id,vm_id,duration_ms,length_mi,proj_edge_sec,proj_cloud_sec,input_bytes,output_bytes,gpu_mem_mb,gpu_util,queue_wait_ms,net_propagation_ms,net_tx_ms,net_total_ms
dag_5734d644f5d6430d,unet_denoise_9b059c04,unet_denoise,270283,288465.39,288465.39,288466.83,295313.65,1,6,0,763.27,2289,2.289,0.763,3627013009,362701300,6917.98,0.63,0.00,-1,-1,0.00
dag_820449270a0a4b03,unet_denoise_08a77a04,unet_denoise,244769,286073.15,286073.15,286074.59,295428.66,1,6,0,1042.60,3127,3.127,1.042,2933978703,293397870,5596.12,0.60,0.00,-1,-1,0.00
dag_5734d644f5d6430d,sampler_224e092b,sampler,270283,295313.65,295313.65,295315.09,295860.07,1,6,0,58.25,174,0.174,0.058,408634403,40863440,779.41,0.47,0.00,-1,-1,0.00
dag_820449270a0a4b03,sampler_aa59fd7e,sampler,244769,295428.66,295428.66,295430.10,296085.73,1,6,0,67.91,203,0.203,0.068,845814437,84581443,1613.26,0.48,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_001f6175,unet_denoise,272150,292322.11,292322.11,292323.56,296490.81,1,6,0,453.63,1360,1.360,0.453,4458042731,445804273,8503.04,0.89,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_c9757f7a,sampler,272150,296490.81,296490.81,296492.23,296815.36,1,6,0,29.88,89,0.089,0.030,441003063,44100306,841.15,0.81,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,unet_denoise_cab6749e,unet_denoise,209965,293563.64,293563.64,293565.08,298584.80,1,6,0,515.57,1546,1.546,0.515,4528674946,452867494,8637.76,0.89,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,sampler_d711a11f,sampler,209965,298584.80,298584.80,298586.24,298930.37,1,6,0,31.98,95,0.095,0.032,514347661,51434766,981.04,0.70,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_854ab999,unet_denoise,272150,296815.36,296815.36,296816.80,300739.87,1,6,0,371.48,1114,1.114,0.371,4440793571,444079357,8470.14,0.84,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_d905e0f7,sampler,272150,300739.87,300739.87,300741.31,301108.95,1,6,0,29.76,89,0.089,0.030,652277502,65227750,1244.12,0.90,0.00,-1,-1,0.00
dag_c4e115a430fa4905,unet_denoise_95c875e7,unet_denoise,218982,294645.65,294645.65,294647.09,302633.01,1,6,0,756.52,2269,2.269,0.756,2693487346,269348734,5137.42,0.77,0.00,-1,-1,0.00
dag_c4e115a430fa4905,sampler_9a8fdd6f,sampler,218982,302633.01,302633.01,302634.45,303238.09,1,6,0,49.44,148,0.148,0.049,492434543,49243454,939.24,0.83,0.00,-1,-1,0.00
dag_71369a2d1e67416c,unet_denoise_6ca33b34,unet_denoise,245989,295059.16,295059.16,295060.60,303623.58,1,6,0,793.22,2379,2.379,0.793,4242546495,424254649,8092.02,0.52,0.00,-1,-1,0.00
dag_5734d644f5d6430d,unet_denoise_d0a9b042,unet_denoise,270283,295860.07,295860.07,295861.51,303636.66,1,6,0,705.43,2116,2.116,0.705,3352344735,335234473,6394.09,0.44,0.00,-1,-1,0.00
dag_5734d644f5d6430d,sampler_70f7f3ce,sampler,270283,303636.66,303636.66,303638.10,304187.73,1,6,0,45.95,137,0.137,0.046,764892050,76489205,1458.92,0.83,0.00,-1,-1,0.00
dag_71369a2d1e67416c,sampler_d8ff2c2e,sampler,245989,303623.58,303623.58,303625.03,304273.74,1,6,0,52.65,157,0.157,0.052,436633755,43663375,832.81,0.43,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_73d24456,unet_denoise,272150,301108.95,301108.95,301110.38,305567.31,1,6,0,372.55,1117,1.117,0.372,3221884561,322188456,6145.26,0.46,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_6c204626,sampler,272150,305567.31,305567.31,305568.74,305936.01,1,6,0,31.11,93,0.093,0.031,530986431,53098643,1012.78,0.90,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,unet_denoise_7dec2b48,unet_denoise,209965,298930.37,298930.37,298931.81,306291.01,1,6,0,633.76,1901,1.901,0.634,3441152390,344115239,6563.48,0.81,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,sampler_5b1fe9c3,sampler,209965,306291.01,306291.01,306292.45,306736.08,1,6,0,36.02,108,0.108,0.036,434509963,43450996,828.76,0.84,0.00,-1,-1,0.00
dag_ed609c5475e04c73,vae_encode_d8223a16,vae_encode,300616,300616.00,300616.00,300617.44,308029.15,1,6,0,618.63,1855,1.855,0.618,1116799711,111679971,2130.13,0.68,0.00,-1,-1,0.00
dag_820449270a0a4b03,unet_denoise_af3e757f,unet_denoise,244769,296085.73,296085.73,296087.17,308231.65,1,6,0,1067.99,3203,3.203,1.068,2970160965,297016096,5665.13,0.71,0.00,-1,-1,0.00
dag_820449270a0a4b03,sampler_d22425f5,sampler,244769,308231.65,308231.65,308233.09,309188.72,1,6,0,78.84,236,0.236,0.079,456810093,45681009,871.30,0.40,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_b69b78e5,unet_denoise,272150,305936.01,305936.01,305937.45,311056.72,1,6,0,427.20,1281,1.281,0.427,2314038239,231403823,4413.68,0.92,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_339d1f2c,sampler,272150,311056.72,311056.72,311058.16,311421.78,1,6,0,29.36,88,0.088,0.029,420774097,42077409,802.56,0.51,0.00,-1,-1,0.00
dag_c4e115a430fa4905,unet_denoise_3e23e138,unet_denoise,218982,303238.09,303238.09,303239.52,311746.72,1,6,0,710.78,2132,2.132,0.711,2254969814,225496981,4301.01,0.76,0.00,-1,-1,0.00
dag_c4e115a430fa4905,sampler_d67845fc,sampler,218982,311746.72,311746.72,311748.16,312339.15,1,6,0,48.74,146,0.146,0.049,572500501,57250050,1091.96,0.86,0.00,-1,-1,0.00
dag_5734d644f5d6430d,unet_denoise_92a2ff96,unet_denoise,270283,304187.73,304187.73,304189.17,312737.16,1,6,0,713.59,2140,2.140,0.713,3350997242,335099724,6391.52,0.62,0.00,-1,-1,0.00
dag_5734d644f5d6430d,sampler_93cac1da,sampler,270283,312737.16,312737.16,312738.59,313500.72,1,6,0,58.17,174,0.174,0.058,537950700,53795070,1026.06,0.66,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,unet_denoise_04326e99,unet_denoise,209965,306736.08,306736.08,306737.52,313532.73,1,6,0,561.76,1685,1.685,0.562,3119913387,311991338,5950.76,0.65,0.00,-1,-1,0.00
dag_71369a2d1e67416c,unet_denoise_312f4a58,unet_denoise,245989,304273.74,304273.74,304275.18,313848.23,1,6,0,790.84,2372,2.372,0.791,2950912159,295091215,5628.42,0.42,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,sampler_5e593089,sampler,209965,313532.73,313532.73,313534.17,314016.23,1,6,0,35.08,105,0.105,0.035,503712950,50371295,960.76,0.60,0.00,-1,-1,0.00
dag_71369a2d1e67416c,sampler_dabcb9f1,sampler,245989,313848.23,313848.23,313849.67,314603.23,1,6,0,55.38,166,0.166,0.055,522877851,52287785,997.31,0.41,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_ba51eda1,unet_denoise,272150,311421.78,311421.78,311423.21,317174.72,1,6,0,440.73,1322,1.322,0.441,1893794920,189379492,3612.13,0.88,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_2c333917,sampler,272150,317174.72,317174.72,317176.15,317534.23,1,6,0,26.00,77,0.077,0.026,689765722,68976572,1315.62,0.44,0.00,-1,-1,0.00
dag_ed609c5475e04c73,unet_denoise_fe5ab688,unet_denoise,300616,308029.15,308029.15,308030.59,317547.30,1,6,0,751.52,2254,2.254,0.751,3833791875,383379187,7312.38,0.49,0.00,-1,-1,0.00
dag_ed609c5475e04c73,sampler_ec60f5e2,sampler,300616,317547.30,317547.30,317548.73,318415.35,1,6,0,63.46,190,0.190,0.063,284042584,28404258,541.77,0.75,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,unet_denoise_7d31bc73,unet_denoise,209965,314016.23,314016.23,314017.68,321249.87,1,6,0,535.75,1607,1.607,0.536,2422397988,242239798,4620.36,0.94,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,sampler_28045544,sampler,209965,321249.87,321249.87,321251.31,321781.30,1,6,0,38.68,116,0.116,0.039,361781251,36178125,690.04,0.69,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_f9e38d2f,unet_denoise,272150,317534.23,317534.23,317535.66,321957.31,1,6,0,327.47,982,0.982,0.327,2320399887,232039988,4425.81,0.49,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_fd707542,sampler,272150,321957.31,321957.31,321958.75,322298.22,1,6,0,24.50,73,0.073,0.024,369095064,36909506,703.99,0.60,0.00,-1,-1,0.00
dag_c4e115a430fa4905,unet_denoise_d37ada7d,unet_denoise,218982,312339.15,312339.15,312340.59,323172.72,1,6,0,809.49,2428,2.428,0.809,4249017165,424901716,8104.36,0.56,0.00,-1,-1,0.00
dag_71369a2d1e67416c,unet_denoise_318a031c,unet_denoise,245989,314603.23,314603.23,314604.66,323921.72,1,6,0,690.81,2072,2.072,0.691,2957951625,295795162,5641.84,0.89,0.00,-1,-1,0.00
dag_c4e115a430fa4905,sampler_943a8fdb,sampler,218982,323172.72,323172.72,323174.15,323945.72,1,6,0,56.98,170,0.170,0.057,527811387,52781138,1006.72,0.92,0.00,-1,-1,0.00
dag_820449270a0a4b03,unet_denoise_e317b5ca,unet_denoise,244769,309188.72,309188.72,309190.16,324125.72,1,6,0,1143.11,3429,3.429,1.143,4120394011,412039401,7859.03,0.74,0.00,-1,-1,0.00
dag_5734d644f5d6430d,unet_denoise_cdbe7a46,unet_denoise,270283,313500.72,313500.72,313502.15,324672.22,1,6,0,828.71,2486,2.486,0.829,1988305541,198830554,3792.39,0.77,0.00,-1,-1,0.00
dag_71369a2d1e67416c,sampler_c87f586d,sampler,245989,323921.72,323921.72,323923.15,324685.29,1,6,0,55.68,167,0.167,0.056,613579417,61357941,1170.31,0.93,0.00,-1,-1,0.00
dag_820449270a0a4b03,sampler_9f6fcd2f,sampler,244769,324125.72,324125.72,324127.16,325163.30,1,6,0,76.52,229,0.229,0.076,775309314,77530931,1478.79,0.86,0.00,-1,-1,0.00
dag_5734d644f5d6430d,sampler_e7899cb6,sampler,270283,324672.22,324672.22,324673.66,325519.29,1,6,0,62.60,187,0.187,0.062,322087841,32208784,614.33,0.61,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_935fcd2f,unet_denoise,272150,322298.22,322298.22,322299.66,328200.29,1,6,0,437.35,1312,1.312,0.437,2091068254,209106825,3988.40,0.44,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_c06ae4c4,sampler,272150,328200.29,328200.29,328201.72,328550.85,1,6,0,25.23,75,0.075,0.025,304654421,30465442,581.08,0.73,0.00,-1,-1,0.00
dag_732e7570fa5c4671,lora_load_41938efe,lora_load,312968,312968.00,312968.00,312969.44,329244.43,1,6,0,1207.73,3623,3.623,1.208,747529590,74752959,1425.80,0.42,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,unet_denoise_92ef91f5,unet_denoise,209965,321781.30,321781.30,321782.73,329950.00,1,6,0,606.09,1818,1.818,0.606,2073260023,207326002,3954.43,0.67,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,sampler_8afeabaf,sampler,209965,329950.00,329950.00,329951.44,330411.88,1,6,0,33.60,100,0.100,0.033,442554212,44255421,844.11,0.62,0.00,-1,-1,0.00
dag_ed609c5475e04c73,unet_denoise_afbdb3ce,unet_denoise,300616,318415.35,318415.35,318416.80,330927.09,1,6,0,928.07,2784,2.784,0.928,2732975890,273297589,5212.74,0.83,0.00,-1,-1,0.00
dag_ed609c5475e04c73,sampler_5e795beb,sampler,300616,330927.09,330927.09,330928.52,331730.43,1,6,0,58.89,176,0.176,0.059,633649932,63364993,1208.59,0.84,0.00,-1,-1,0.00
dag_31109b7272c24ebc,lora_load_0c34fcb5,lora_load,295800,295800.00,295800.00,295801.44,333105.57,1,6,0,2986.25,8958,8.958,2.986,862301964,86230196,1644.71,0.57,0.00,-1,-1,0.00
dag_c4e115a430fa4905,unet_denoise_615648bd,unet_denoise,218982,323945.72,323945.72,323947.16,333394.14,1,6,0,700.88,2102,2.102,0.701,4622299972,462229997,8816.34,0.55,0.00,-1,-1,0.00
dag_c4e115a430fa4905,sampler_cfd44be9,sampler,218982,333394.14,333394.14,333395.57,334118.78,1,6,0,53.99,161,0.161,0.054,454845437,45484543,867.55,0.81,0.00,-1,-1,0.00
dag_71369a2d1e67416c,unet_denoise_6d986f6f,unet_denoise,245989,324685.29,324685.29,324686.72,334337.64,1,6,0,715.87,2147,2.147,0.716,1754975022,175497502,3347.35,0.88,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_1d8583dc,unet_denoise,272150,328550.85,328550.85,328552.29,334361.64,1,6,0,430.72,1292,1.292,0.431,3019385805,301938580,5759.02,0.93,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_8ffe99e3,sampler,272150,334361.64,334361.64,334363.08,334779.72,1,6,0,30.08,90,0.090,0.030,435924007,43592400,831.46,0.77,0.00,-1,-1,0.00
dag_71369a2d1e67416c,sampler_7b33451c,sampler,245989,334337.64,334337.64,334339.07,334985.14,1,6,0,47.53,142,0.142,0.047,502886720,50288672,959.18,0.44,0.00,-1,-1,0.00
dag_732e7570fa5c4671,vae_encode_16bfa1f3,vae_encode,312968,329244.43,329244.43,329245.87,335085.14,1,6,0,432.49,1297,1.297,0.432,640392200,64039220,1221.45,0.51,0.00,-1,-1,0.00
dag_5734d644f5d6430d,unet_denoise_87bde31d,unet_denoise,270283,325519.29,325519.29,325520.73,337073.65,1,6,0,856.90,2570,2.570,0.857,3246236545,324623654,6191.70,0.88,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,unet_denoise_36d46362,unet_denoise,209965,330411.88,330411.88,330413.31,337556.36,1,6,0,529.72,1589,1.589,0.530,4110665776,411066577,7840.47,0.60,0.00,-1,-1,0.00
dag_5734d644f5d6430d,sampler_0b450f93,sampler,270283,337073.65,337073.65,337075.07,337835.85,1,6,0,55.73,167,0.167,0.056,393303694,39330369,750.17,0.41,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,sampler_9151fcf4,sampler,209965,337556.36,337556.36,337557.81,338179.87,1,6,0,45.87,137,0.137,0.046,368804372,36880437,703.44,0.60,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_41daf3f2,unet_denoise,272150,334779.72,334779.72,334781.16,339957.86,1,6,0,383.40,1150,1.150,0.383,3927894651,392789465,7491.86,0.52,0.00,-1,-1,0.00
dag_820449270a0a4b03,unet_denoise_553ec228,unet_denoise,244769,325163.30,325163.30,325164.74,340129.86,1,6,0,1110.13,3330,3.330,1.110,2005033115,200503311,3824.30,0.54,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_701fd7c8,sampler,272150,339957.86,339957.86,339959.31,340356.37,1,6,0,29.23,87,0.087,0.029,787979971,78797997,1502.95,0.69,0.00,-1,-1,0.00
dag_820449270a0a4b03,sampler_70b3adda,sampler,244769,340129.86,340129.86,340131.29,341060.85,1,6,0,68.44,205,0.205,0.068,499644439,49964443,953.00,0.94,0.00,-1,-1,0.00
dag_31109b7272c24ebc,vae_encode_ebeda1e3,vae_encode,295800,333105.57,333105.57,333107.00,341534.36,1,6,0,625.48,1876,1.876,0.625,1673642644,167364264,3192.22,0.44,0.00,-1,-1,0.00
dag_ed609c5475e04c73,unet_denoise_182817a4,unet_denoise,300616,331730.43,331730.43,331731.86,343999.64,1,6,0,910.29,2730,2.730,0.910,3408046896,340804689,6500.33,0.71,0.00,-1,-1,0.00
dag_c4e115a430fa4905,unet_denoise_63611300,unet_denoise,218982,334118.78,334118.78,334120.22,344184.99,1,6,0,747.95,2243,2.243,0.748,2351402812,235140281,4484.94,0.89,0.00,-1,-1,0.00
dag_ed609c5475e04c73,sampler_cf8d05df,sampler,300616,343999.64,343999.64,344001.06,344696.98,1,6,0,51.09,153,0.153,0.051,465382743,46538274,887.65,0.86,0.00,-1,-1,0.00
dag_c4e115a430fa4905,sampler_4c0a5718,sampler,218982,344184.99,344184.99,344186.44,344760.58,1,6,0,41.90,125,0.125,0.042,469762171,46976217,896.00,0.60,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,unet_denoise_3c90367e,unet_denoise,209965,338179.87,338179.87,338181.31,345275.08,1,6,0,525.77,1577,1.577,0.526,3661737970,366173797,6984.21,0.93,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_00a63559,unet_denoise,272150,340356.37,340356.37,340357.81,345486.66,1,6,0,380.20,1140,1.140,0.380,2798490635,279849063,5337.70,0.84,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,sampler_d737154c,sampler,209965,345275.08,345275.08,345276.52,345778.16,1,6,0,36.74,110,0.110,0.037,479762677,47976267,915.07,0.47,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_d3c14407,sampler,272150,345486.66,345486.66,345488.09,345864.23,1,6,0,27.30,81,0.081,0.027,572236334,57223633,1091.45,0.64,0.00,-1,-1,0.00
dag_71369a2d1e67416c,unet_denoise_32e8094f,unet_denoise,245989,334985.14,334985.14,334986.58,346236.72,1,6,0,834.87,2504,2.504,0.835,2545632866,254563286,4855.41,0.69,0.00,-1,-1,0.00
dag_71369a2d1e67416c,sampler_caab1d5d,sampler,245989,346236.72,346236.72,346238.16,347067.21,1,6,0,60.67,182,0.182,0.061,440310259,44031025,839.83,0.89,0.00,-1,-1,0.00
dag_5734d644f5d6430d,unet_denoise_46405cbd,unet_denoise,270283,337835.85,337835.85,337837.29,349043.22,1,6,0,831.38,2494,2.494,0.831,3196393740,319639374,6096.64,0.75,0.00,-1,-1,0.00
dag_5734d644f5d6430d,sampler_7bcf40e4,sampler,270283,349043.22,349043.22,349044.66,349638.93,1,6,0,43.61,130,0.130,0.043,560118285,56011828,1068.34,0.44,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_b8bd5a62,unet_denoise,272150,345864.23,345864.23,345865.66,351815.21,1,6,0,441.59,1324,1.324,0.441,3221252440,322125244,6144.05,0.88,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_fb92616e,sampler,272150,351815.21,351815.21,351816.64,352189.79,1,6,0,28.32,84,0.084,0.028,607968105,60796810,1159.61,0.82,0.00,-1,-1,0.00
dag_732e7570fa5c4671,unet_denoise_6f2416fc,unet_denoise,312968,335085.14,335085.14,335086.58,352462.80,1,6,0,1289.06,3867,3.867,1.289,3617535696,361753569,6899.90,0.75,0.00,-1,-1,0.00
dag_732e7570fa5c4671,sampler_067c8cfa,sampler,312968,352462.80,352462.80,352464.25,353674.22,1,6,0,89.05,267,0.267,0.089,431920184,43192018,823.82,0.52,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,unet_denoise_1f156b9c,unet_denoise,209965,345778.16,345778.16,345779.59,354371.78,1,6,0,636.92,1910,1.910,0.637,2188404308,218840430,4174.05,0.41,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,sampler_2d5499bc,sampler,209965,354371.78,354371.78,354373.21,354892.34,1,6,0,38.49,115,0.115,0.038,552136040,55213604,1053.12,0.78,0.00,-1,-1,0.00
dag_820449270a0a4b03,unet_denoise_0326f3d7,unet_denoise,244769,341060.85,341060.85,341062.29,355469.29,1,6,0,1068.42,3205,3.205,1.068,2969393565,296939356,5663.67,0.77,0.00,-1,-1,0.00
dag_ed609c5475e04c73,unet_denoise_195b23ff,unet_denoise,300616,344696.98,344696.98,344698.43,355734.30,1,6,0,817.16,2451,2.451,0.817,2863704882,286370488,5462.08,0.57,0.00,-1,-1,0.00
dag_c4e115a430fa4905,unet_denoise_11d040b2,unet_denoise,218982,344760.58,344760.58,344761.99,355821.34,1,6,0,817.35,2452,2.452,0.817,3259896580,325989658,6217.76,0.68,0.00,-1,-1,0.00
dag_820449270a0a4b03,sampler_7a847fe8,sampler,244769,355469.29,355469.29,355470.73,356567.36,1,6,0,73.62,220,0.220,0.073,522100555,52210055,995.83,0.69,0.00,-1,-1,0.00
dag_ed609c5475e04c73,sampler_54eb52ad,sampler,300616,355734.30,355734.30,355735.74,356672.38,1,6,0,61.83,185,0.185,0.062,382207656,38220765,729.00,0.91,0.00,-1,-1,0.00
dag_c4e115a430fa4905,sampler_82e4da0c,sampler,218982,355821.34,355821.34,355822.78,356684.41,1,6,0,56.79,170,0.170,0.057,598329274,59832927,1141.22,0.79,0.00,-1,-1,0.00
dag_71369a2d1e67416c,unet_denoise_c2694817,unet_denoise,245989,347067.21,347067.21,347068.64,357551.78,1,6,0,762.52,2287,2.287,0.762,2239438845,223943884,4271.39,0.89,0.00,-1,-1,0.00
dag_31109b7272c24ebc,unet_denoise_b3797fcd,unet_denoise,295800,341534.36,341534.36,341535.80,357792.78,1,6,0,1189.43,3568,3.568,1.189,2899830699,289983069,5530.99,0.62,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_3a98753c,unet_denoise,272150,352189.79,352189.79,352191.23,358296.86,1,6,0,432.89,1298,1.298,0.433,2969988021,296998802,5664.80,0.43,0.00,-1,-1,0.00
dag_71369a2d1e67416c,sampler_58710fd5,sampler,245989,357551.78,357551.78,357553.22,358478.43,1,6,0,61.22,183,0.183,0.061,744529665,74452966,1420.08,0.84,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_a7a85b4a,sampler,272150,358296.86,358296.86,358298.29,358736.00,1,6,0,29.47,88,0.088,0.029,653325960,65332596,1246.12,0.49,0.00,-1,-1,0.00
dag_31109b7272c24ebc,sampler_83dfed2f,sampler,295800,357792.78,357792.78,357794.22,358870.86,1,6,0,71.00,213,0.213,0.071,822621404,82262140,1569.03,0.88,0.00,-1,-1,0.00
dag_5734d644f5d6430d,unet_denoise_22bf80f5,unet_denoise,270283,349638.93,349638.93,349640.37,360107.36,1,6,0,742.37,2227,2.227,0.742,2805699522,280569952,5351.45,0.58,0.00,-1,-1,0.00
dag_5734d644f5d6430d,sampler_006531d8,sampler,270283,360107.36,360107.36,360108.78,360860.40,1,6,0,49.40,148,0.148,0.049,554374667,55437466,1057.39,0.73,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,unet_denoise_3fcbfc6e,unet_denoise,209965,354892.34,354892.34,354893.79,363205.43,1,6,0,560.04,1680,1.680,0.560,3669576345,366957634,6999.16,0.93,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,sampler_85046c0d,sampler,209965,363205.43,363205.43,363206.86,363668.49,1,6,0,30.19,90,0.090,0.030,501511634,50151163,956.56,0.90,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_97c4d371,unet_denoise,272150,358736.00,358736.00,358737.44,364081.56,1,6,0,356.62,1069,1.069,0.356,3720066856,372006685,7095.46,0.48,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_60720f32,sampler,272150,364081.56,364081.56,364083.00,364469.64,1,6,0,25.10,75,0.075,0.025,400023395,40002339,762.98,0.82,0.00,-1,-1,0.00
dag_c4e115a430fa4905,unet_denoise_525e8f87,unet_denoise,218982,356684.41,356684.41,356685.85,367291.72,1,6,0,707.69,2123,2.123,0.708,3271239729,327123972,6239.39,0.42,0.00,-1,-1,0.00
dag_c4e115a430fa4905,sampler_dde941e1,sampler,218982,367291.72,367291.72,367293.16,368034.80,1,6,0,48.85,146,0.146,0.049,647004076,64700407,1234.06,0.85,0.00,-1,-1,0.00
dag_71369a2d1e67416c,unet_denoise_b68204a6,unet_denoise,245989,358478.43,358478.43,358479.87,368196.22,1,6,0,648.15,1944,1.944,0.648,3603391908,360339190,6872.92,0.89,0.00,-1,-1,0.00
dag_ed609c5475e04c73,unet_denoise_be1a096a,unet_denoise,300616,356672.38,356672.38,356673.81,368444.79,1,6,0,786.65,2359,2.359,0.786,3410181147,341018114,6504.40,0.94,0.00,-1,-1,0.00
dag_71369a2d1e67416c,sampler_4895d642,sampler,245989,368196.22,368196.22,368197.66,369032.29,1,6,0,55.19,165,0.165,0.055,516411573,51641157,984.98,0.74,0.00,-1,-1,0.00
dag_ed609c5475e04c73,sampler_6d8d7238,sampler,300616,368444.79,368444.79,368446.22,369277.36,1,6,0,55.09,165,0.165,0.055,583694948,58369494,1113.31,0.83,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_1b57a7ec,unet_denoise,272150,364469.64,364469.64,364471.08,371759.37,1,6,0,485.69,1457,1.457,0.486,4215989296,421598929,8041.36,0.53,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,sampler_7cff1587,sampler,272150,371759.37,371759.37,371760.79,372147.41,1,6,0,25.28,75,0.075,0.025,419740967,41974096,800.59,0.69,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,unet_denoise_c5227c70,unet_denoise,209965,363668.49,363668.49,363669.92,373194.92,1,6,0,635.34,1906,1.906,0.635,2692845135,269284513,5136.19,0.82,0.00,-1,-1,0.00
dag_d45ad95bbb6b4a43,sampler_52438d38,sampler,209965,373194.92,373194.92,373196.36,373811.99,1,6,0,41.00,122,0.122,0.041,678831442,67883144,1294.77,0.94,0.00,-1,-1,0.00
dag_820449270a0a4b03,unet_denoise_a6cca7df,unet_denoise,244769,356567.36,356567.36,356568.80,374670.50,1,6,0,1215.32,3645,3.645,1.215,4329635574,432963557,8258.12,0.85,0.00,-1,-1,0.00
dag_31109b7272c24ebc,unet_denoise_e1bfabb2,unet_denoise,295800,358870.86,358870.86,358872.29,374953.93,1,6,0,1082.03,3246,3.246,1.082,2727756493,272775649,5202.78,0.87,0.00,-1,-1,0.00
dag_732e7570fa5c4671,unet_denoise_0c3840a8,unet_denoise,312968,353674.22,353674.22,353675.66,375577.42,1,6,0,1489.80,4469,4.469,1.490,1879564376,187956437,3584.98,0.64,0.00,-1,-1,0.00
dag_820449270a0a4b03,sampler_312c89c7,sampler,244769,374670.50,374670.50,374671.93,375754.49,1,6,0,79.93,239,0.239,0.080,330119804,33011980,629.65,0.84,0.00,-1,-1,0.00
dag_31109b7272c24ebc,sampler_1f198b0b,sampler,295800,374953.93,374953.93,374955.37,375767.57,1,6,0,59.38,178,0.178,0.059,424725603,42472560,810.10,0.64,0.00,-1,-1,0.00
dag_c4e115a430fa4905,unet_denoise_4f16c848,unet_denoise,218982,368034.80,368034.80,368036.24,376930.57,1,6,0,617.05,1851,1.851,0.617,2657836275,265783627,5069.42,0.62,0.00,-1,-1,0.00
dag_732e7570fa5c4671,sampler_4e2ed1ed,sampler,312968,375577.42,375577.42,375578.85,376958.57,1,6,0,102.33,306,0.306,0.102,380392962,38039296,725.54,0.44,0.00,-1,-1,0.00
dag_a83e7588d2ba4c5c,unet_denoise_f385106f,unet_denoise,272150,372147.41,372147.41,372148.85,377464.57,1,6,0,382.55,1147,1.147,0.382,3592151303,359215130,6851.48,0.68,0.00,-1,-1,0.00
dag_c4e115a430fa4905,sampler_dcabf2b0,sampler,218982,376930.57,376930.57,376932.01,377685.56,1,6,0,56.20,168,0.168,0.056,636079366,63607936,1213.23,0.68,0.00,-1,-1,0.00
